id,Label,sim.title.cal_merge_str_edit_distance,sim.year.cal_distinct
"427549,427549",1,1.0,1.0
"878820,206322",0,0.33333333333333337,1.0
"642102,710500",0,0.631578947368421,0.0
"462555,428308",0,0.40476190476190477,1.0
"715225,113071",0,0.5217391304347826,0.0
"689958,32054",1,1.0,1.0
"28734,484873",0,0.25,0.0
"77023,393701",0,0.75,0.0
"373018,367675",0,0.47619047619047616,0.0
"481767,221749",0,0.5357142857142857,1.0
"492041,492041",1,1.0,1.0
"975188,975188",1,1.0,1.0
"890337,787659",0,0.5,1.0
"139465,139465",1,1.0,1.0
"917577,917577",1,1.0,1.0
"769334,707930",0,0.6363636363636364,0.0
"197188,347549",0,0.6521739130434783,1.0
"135712,298898",0,0.5588235294117647,1.0
"619527,885389",0,0.631578947368421,0.0
"395174,854842",0,0.36363636363636365,1.0
"631010,938119",0,0.3902439024390244,1.0
"41959,470957",0,0.6,0.0
"122032,122032",1,1.0,1.0
"113766,577457",0,0.4473684210526315,0.0
"642059,491381",0,0.3513513513513513,0.0
"164498,731920",0,0.6470588235294117,0.0
"91441,706436",0,0.5,1.0
"911865,482698",0,0.4838709677419355,1.0
"712858,298195",0,0.21212121212121215,0.0
"88358,236757",0,0.9230769230769231,1.0
"277637,654638",1,1.0,1.0
"726699,590663",0,0.5,1.0
"710468,331501",0,0.4772727272727273,1.0
"305242,185377",0,0.6896551724137931,1.0
"988250,148703",0,0.4042553191489362,0.0
"494318,494318",1,1.0,1.0
"445119,470121",0,0.48275862068965514,0.0
"795160,458123",1,1.0,1.0
"860452,952552",0,0.4545454545454546,0.0
"52873,52873",1,1.0,1.0
"602355,411708",0,0.5833333333333333,0.0
"137390,137390",1,1.0,1.0
"76138,76138",1,1.0,1.0
"159128,751754",0,0.5555555555555556,0.0
"65335,666356",0,0.7096774193548387,1.0
"186868,735790",0,0.47058823529411764,0.0
"169782,752948",1,1.0,1.0
"40957,765961",1,1.0,1.0
"331097,970102",0,0.46153846153846156,1.0
"370796,370796",1,1.0,1.0
"258099,664537",0,0.5576923076923077,1.0
"217509,11841",1,1.0,1.0
"790632,152886",0,0.6976744186046512,1.0
"878797,878797",1,1.0,1.0
"422130,904275",0,0.6363636363636364,1.0
"598929,598929",1,1.0,1.0
"269739,542964",1,1.0,1.0
"1214,974885",0,0.5833333333333333,1.0
"193256,34907",0,0.4390243902439024,0.0
"503175,372915",0,0.7222222222222222,0.0
"566712,776096",1,1.0,1.0
"958892,958892",1,1.0,1.0
"830502,187665",0,0.47619047619047616,1.0
"573078,849153",1,1.0,1.0
"911807,493014",0,0.375,0.0
"264979,449341",0,0.6190476190476191,0.0
"127404,127404",1,1.0,1.0
"978814,824565",0,0.6578947368421053,1.0
"182955,944671",0,0.46875,1.0
"979494,163660",0,0.6363636363636364,1.0
"122941,128446",0,0.5454545454545454,1.0
"905858,155142",0,0.4666666666666667,1.0
"122069,485574",0,0.4242424242424242,1.0
"118081,395514",0,0.6129032258064516,1.0
"455184,907008",0,0.6363636363636364,0.0
"498519,234343",0,0.375,0.0
"119074,725029",0,0.4,1.0
"205274,776796",0,0.65,1.0
"542006,542006",1,1.0,1.0
"994909,633158",0,0.3125,1.0
"744315,744315",1,1.0,1.0
"752135,752135",1,1.0,1.0
"196248,104558",0,0.5714285714285714,1.0
"769440,769440",1,1.0,1.0
"617859,624846",0,0.48,1.0
"926118,141314",0,0.6363636363636364,1.0
"30568,30568",1,1.0,1.0
"191831,595599",0,0.4,1.0
"401655,96189",0,0.65,0.0
"718423,46231",0,0.36734693877551017,0.0
"296264,868868",0,0.5833333333333333,0.0
"375286,239568",0,0.5,0.0
"20184,20184",1,1.0,1.0
"928589,53220",0,0.5581395348837209,1.0
"35124,320018",0,0.7142857142857143,1.0
"673733,209386",0,0.42500000000000004,0.0
"531094,754438",1,1.0,0.0
"920309,853011",0,0.43999999999999995,0.0
"726134,150900",0,0.5555555555555556,1.0
"148556,471562",0,0.4545454545454546,1.0
"739382,974383",1,1.0,1.0
"642194,395571",0,0.35593220338983056,1.0
"465929,465929",1,1.0,1.0
"242463,113840",1,1.0,1.0
"947803,300937",0,0.6842105263157895,1.0
"215855,215855",1,1.0,1.0
"863555,863555",1,1.0,1.0
"764877,764877",1,1.0,1.0
"539699,415502",0,0.65,1.0
"292926,292926",1,1.0,1.0
"491453,532508",0,0.5652173913043479,1.0
"503278,515124",0,0.6111111111111112,1.0
"170212,681043",0,0.5454545454545454,0.0
"900231,722851",1,1.0,1.0
"838425,112843",0,0.6129032258064516,1.0
"853252,92122",0,0.8461538461538461,1.0
"142182,852593",0,0.4545454545454546,1.0
"994204,108390",0,0.4642857142857143,1.0
"477328,753048",0,0.625,1.0
"625065,625065",1,1.0,1.0
"958563,776131",0,0.6923076923076923,1.0
"966914,778662",0,0.9375,1.0
"816458,444861",0,0.5384615384615384,0.0
"396378,396378",1,1.0,1.0
"364790,317507",0,0.5769230769230769,1.0
"131029,461253",0,0.6538461538461539,1.0
"398379,901195",0,0.5098039215686274,0.0
"987322,105635",1,1.0,1.0
"180380,278422",0,0.30000000000000004,1.0
"16808,379661",1,1.0,0.0
"577652,343636",0,0.75,0.0
"628521,214074",1,1.0,1.0
"610283,736945",1,1.0,1.0
"278728,278728",1,1.0,1.0
"371153,453629",0,0.4444444444444444,1.0
"817264,817264",1,1.0,1.0
"379361,339171",0,0.48,1.0
"244048,779103",0,0.6,0.0
"680054,686897",0,0.6285714285714286,1.0
"886258,886258",1,1.0,1.0
"641657,641657",1,1.0,1.0
"683553,487169",0,0.5238095238095238,1.0
"216062,656091",0,0.5365853658536586,1.0
"160234,160234",1,1.0,1.0
"204624,204624",1,1.0,1.0
"817009,173141",0,0.575,1.0
"921360,284799",0,0.5106382978723405,1.0
"93111,442325",0,0.33333333333333337,1.0
"898850,898850",1,1.0,1.0
"653439,131490",0,0.43137254901960786,0.0
"35570,35570",1,1.0,1.0
"373209,373209",1,1.0,1.0
"492036,873599",0,0.46153846153846156,1.0
"951737,532388",0,0.6521739130434783,0.0
"422899,773106",0,0.6176470588235294,0.0
"150200,353481",0,0.64,1.0
"516219,335732",0,0.5833333333333333,0.0
"149692,420060",0,0.48,0.0
"536525,947413",0,0.4222222222222223,1.0
"37627,37627",1,1.0,1.0
"12162,54019",1,1.0,1.0
"185981,387010",0,0.6052631578947368,0.0
"303382,878789",0,0.5882352941176471,0.0
"769983,585239",0,0.6086956521739131,1.0
"583001,760137",0,0.5,1.0
"618463,618463",1,1.0,1.0
"459356,813122",0,0.6,1.0
"933997,708487",0,0.5384615384615384,1.0
"888399,580488",0,0.45945945945945943,0.0
"210874,948263",0,0.45999999999999996,1.0
"908044,908044",1,1.0,1.0
"600150,264841",0,0.5217391304347826,0.0
"58907,58907",1,1.0,1.0
"209314,234501",0,0.4067796610169492,1.0
"668055,668055",1,1.0,1.0
"351463,568601",0,0.4411764705882353,0.0
"267246,46021",0,0.8461538461538461,1.0
"153228,153228",1,1.0,1.0
"828413,828413",1,1.0,1.0
"520477,520477",1,1.0,1.0
"637961,877505",0,0.7241379310344828,1.0
"455958,455958",1,1.0,1.0
"515039,171738",0,0.7358490566037736,1.0
"19704,59910",0,0.5,1.0
"125424,823660",0,0.5555555555555556,0.0
"533767,16329",0,0.71875,0.0
"12414,81160",0,0.4545454545454546,0.0
"881519,881519",1,1.0,1.0
"635460,773759",0,0.47619047619047616,1.0
"953091,377353",0,0.42553191489361697,0.0
"840933,133927",0,0.625,0.0
"690609,447781",0,0.6052631578947368,1.0
"246452,291759",0,0.4411764705882353,1.0
"270006,270006",1,1.0,1.0
"245089,488347",0,0.6086956521739131,0.0
"119137,925186",0,0.30612244897959184,1.0
"750790,874649",0,0.6363636363636364,1.0
"792643,792643",1,1.0,1.0
"780267,780267",1,1.0,1.0
"699249,699249",1,1.0,1.0
"591566,591566",1,1.0,1.0
"50938,310148",1,1.0,1.0
"135593,511271",0,0.46875,1.0
"302772,258093",0,0.41463414634146345,1.0
"669214,586731",0,0.3157894736842105,1.0
"16652,16652",1,1.0,1.0
"691106,691106",1,1.0,1.0
"805541,316509",0,0.5909090909090908,1.0
"89428,89428",1,1.0,1.0
"423722,575501",0,0.5789473684210527,1.0
"875326,875326",1,1.0,1.0
"203525,238134",0,0.5757575757575757,1.0
"485333,485333",1,1.0,1.0
"766361,781561",0,0.65,1.0
"322314,570636",0,0.4084507042253521,1.0
"89757,498527",0,0.5172413793103448,0.0
"871893,98777",0,0.4137931034482759,0.0
"937762,29521",0,0.38636363636363635,0.0
"541503,541503",1,1.0,1.0
"302709,738341",0,0.5,1.0
"280486,543246",0,0.5172413793103448,0.0
"513325,430239",0,0.3421052631578947,1.0
"768931,523019",0,0.4722222222222222,0.0
"118459,726472",0,0.5769230769230769,0.0
"200106,242509",0,0.5454545454545454,1.0
"278174,706446",0,0.6521739130434783,0.0
"227428,227428",1,1.0,1.0
"773904,16713",1,1.0,1.0
"675884,80125",0,0.41463414634146345,0.0
"416642,982770",0,0.5,1.0
"251206,808362",0,0.3666666666666667,1.0
"749556,749556",1,1.0,1.0
"368257,942227",1,1.0,1.0
"228509,777850",0,0.6666666666666667,0.0
"784397,95464",0,0.3548387096774194,1.0
"78231,78231",1,1.0,1.0
"624124,748049",0,0.6,1.0
"567087,21879",0,0.7169811320754718,1.0
"934361,776057",0,0.48275862068965514,1.0
"776954,913059",0,0.40625,1.0
"718423,485650",0,0.34615384615384615,0.0
"500230,337531",0,0.5106382978723405,1.0
"12343,464405",0,0.5,1.0
"426565,607464",0,0.3846153846153846,1.0
"860452,826713",0,0.4545454545454546,1.0
"666446,684413",0,0.5384615384615384,1.0
"684078,541578",1,1.0,1.0
"240596,425967",0,0.3076923076923077,1.0
"700877,700877",1,1.0,1.0
"30153,30153",1,1.0,1.0
"935517,772425",1,1.0,1.0
"332669,332669",1,1.0,1.0
"287044,598342",0,0.40625,1.0
"607664,979440",0,0.36111111111111116,0.0
"312779,708326",0,0.7241379310344828,1.0
"10152,809069",1,1.0,1.0
"497100,23603",0,0.5714285714285714,0.0
"146806,635748",0,0.40909090909090906,0.0
"239512,418715",1,1.0,1.0
"941188,941188",1,1.0,1.0
"607427,944380",0,0.64,1.0
"904005,215691",0,0.6666666666666667,1.0
"252137,693333",0,0.6857142857142857,1.0
"47189,47189",1,1.0,1.0
"686341,319614",0,0.625,1.0
"698235,698235",1,1.0,1.0
"170342,449279",0,0.5277777777777778,1.0
"97569,466303",0,0.72,1.0
"686488,211182",0,0.35,0.0
"256805,853974",0,0.5384615384615384,1.0
"530129,530129",1,1.0,1.0
"39208,39208",1,1.0,1.0
"955235,955235",1,1.0,1.0
"402876,402876",1,1.0,1.0
"184120,284653",0,0.6153846153846154,1.0
"788495,230778",0,0.6842105263157895,0.0
"114585,983558",1,1.0,1.0
"472300,472300",1,1.0,1.0
"660442,341088",0,0.6190476190476191,1.0
"659999,659999",1,1.0,1.0
"889348,901551",1,1.0,1.0
"89548,770175",1,1.0,1.0
"148205,438561",0,0.5,1.0
"224184,421889",0,0.48275862068965514,1.0
"995912,825603",0,0.40740740740740744,1.0
"974462,648260",1,1.0,1.0
"104158,125699",0,0.64,1.0
"91436,262692",1,1.0,0.0
"966220,2751",0,0.4242424242424242,0.0
"484886,862027",0,0.4444444444444444,1.0
"23298,859927",0,0.3783783783783784,0.0
"703839,804731",0,0.32258064516129037,0.0
"841022,841022",1,1.0,1.0
"581392,581392",1,1.0,1.0
"279352,310953",0,0.4242424242424242,0.0
"89176,89176",1,1.0,1.0
"73463,302585",0,0.8275862068965517,1.0
"302084,302084",1,1.0,1.0
"178338,178338",1,1.0,1.0
"991323,991323",1,1.0,1.0
"140886,255846",0,0.6470588235294117,1.0
"720434,133622",1,1.0,1.0
"19643,518093",0,0.4666666666666667,0.0
"373719,373719",1,1.0,1.0
"405285,525535",0,0.6296296296296297,1.0
"612440,50974",0,0.6571428571428571,1.0
"835608,835608",1,1.0,1.0
"886787,652837",0,0.368421052631579,0.0
"558363,558363",1,1.0,1.0
"231632,234928",0,0.76,1.0
"889417,974490",0,0.4782608695652174,1.0
"887550,439894",0,0.5161290322580645,0.0
"765690,88547",0,0.6,1.0
"378699,834044",0,0.5,1.0
"67885,708267",0,0.5714285714285714,0.0
"369530,390405",1,1.0,1.0
"688202,688202",1,1.0,1.0
"82835,232479",0,0.5909090909090908,0.0
"143411,726417",0,0.5,1.0
"616541,616541",1,1.0,1.0
"160219,160219",1,1.0,1.0
"460604,309055",0,0.71875,1.0
"873037,237897",1,1.0,1.0
"152545,152545",1,1.0,1.0
"587771,96825",0,0.5185185185185186,0.0
"972368,812812",1,1.0,1.0
"695927,793202",0,0.7027027027027026,1.0
"962255,250543",0,0.5217391304347826,1.0
"779150,495247",0,0.4,1.0
"202630,601559",0,0.3214285714285714,1.0
"530072,267097",0,0.5416666666666667,0.0
"873924,161391",0,0.2857142857142857,0.0
"939536,840278",0,0.9047619047619048,1.0
"228244,376891",0,0.55,1.0
"22926,496586",0,0.4444444444444444,0.0
"410434,612666",0,0.5079365079365079,1.0
"255678,255678",1,1.0,1.0
"800235,849625",0,0.328125,1.0
"613830,769798",0,0.5416666666666667,0.0
"328659,954427",0,0.6285714285714286,1.0
"959233,959233",1,1.0,1.0
"114827,16585",1,1.0,1.0
"83505,83505",1,1.0,1.0
"340597,149072",0,0.6153846153846154,1.0
"194997,194997",1,1.0,1.0
"864230,926770",0,0.5789473684210527,0.0
"1427,1427",1,1.0,1.0
"751438,751438",1,1.0,1.0
"251435,323549",0,0.4651162790697675,1.0
"918393,166776",0,0.4375,0.0
"453046,205195",0,0.7666666666666666,1.0
"405943,777703",1,1.0,1.0
"565134,565134",1,1.0,1.0
"517773,381202",0,0.540983606557377,1.0
"538617,538617",1,1.0,1.0
"675448,639740",0,0.47619047619047616,1.0
"983769,192855",0,0.5333333333333333,0.0
"617566,308576",0,0.5555555555555556,0.0
"523871,99022",0,0.32499999999999996,0.0
"723914,723914",1,1.0,1.0
"47982,361704",1,1.0,1.0
"617460,311789",0,0.6956521739130435,0.0
"824588,537641",1,1.0,1.0
"72736,72736",1,1.0,1.0
"332119,631300",0,0.7027027027027026,1.0
"991173,584508",1,1.0,1.0
"631877,631877",1,1.0,1.0
"626182,626182",1,1.0,1.0
"926596,458803",0,0.3913043478260869,0.0
"884610,884610",1,1.0,1.0
"388813,388813",1,1.0,1.0
"437857,188624",0,0.9166666666666666,0.0
"581300,581300",1,1.0,1.0
"196064,489354",0,0.52,1.0
"41699,640916",0,0.40476190476190477,1.0
"586865,944414",0,0.5882352941176471,0.0
"437004,585561",0,0.3188405797101449,0.0
"922423,922423",1,1.0,1.0
"476063,10718",0,0.5102040816326531,0.0
"638425,818569",1,1.0,1.0
"788450,239351",1,1.0,1.0
"70671,819499",0,0.33333333333333337,1.0
"437088,437088",1,1.0,1.0
"789549,583630",0,0.6799999999999999,0.0
"117141,50557",0,0.4358974358974359,1.0
"197903,804524",0,0.9,1.0
"763244,875990",1,1.0,1.0
"877552,877552",1,1.0,1.0
"68156,338539",0,0.696969696969697,1.0
"920485,591891",0,0.4285714285714286,1.0
"507639,507639",1,1.0,1.0
"823770,512075",0,0.6451612903225806,1.0
"743488,743488",1,1.0,1.0
"900921,493380",0,0.4418604651162791,0.0
"101589,467881",0,0.6551724137931034,0.0
"853827,888505",1,1.0,1.0
"102469,102469",1,1.0,1.0
"110743,110743",1,1.0,1.0
"866891,390132",0,0.5151515151515151,0.0
"89436,89436",1,1.0,1.0
"733129,460906",1,1.0,1.0
"308201,308201",1,1.0,1.0
"359287,669624",0,0.52,1.0
"624401,163498",0,0.44999999999999996,0.0
"392169,392169",1,1.0,1.0
"616096,769861",0,0.28205128205128205,1.0
"200870,70906",0,0.5357142857142857,1.0
"678059,678059",1,1.0,1.0
"162243,77529",0,0.39473684210526316,1.0
"872751,62853",1,1.0,1.0
"353528,986671",0,0.5,0.0
"621349,944414",0,0.40909090909090906,0.0
"719091,15577",0,0.5,0.0
"329734,614475",0,0.627906976744186,1.0
"277887,878792",0,0.6470588235294117,0.0
"574116,574116",1,1.0,1.0
"867335,589177",1,1.0,1.0
"161074,140336",0,0.9333333333333333,0.0
"110015,417137",0,0.56,0.0
"578248,658902",1,1.0,1.0
"54418,945869",1,1.0,1.0
"571123,571123",1,1.0,1.0
"240966,674945",0,0.5555555555555556,1.0
"590554,935780",0,0.5,1.0
"469099,800571",0,0.5357142857142857,1.0
"262594,559605",0,0.43243243243243246,1.0
"748733,748733",1,1.0,1.0
"172542,172542",1,1.0,1.0
"13538,13538",1,1.0,1.0
"263363,662837",0,0.5333333333333333,0.0
"233141,233141",1,1.0,1.0
"996055,996055",1,1.0,1.0
"546620,797214",0,0.475,0.0
"362973,392595",0,0.4473684210526315,0.0
"39975,572633",0,0.5,0.0
"475538,475538",1,1.0,1.0
"577185,577185",1,1.0,1.0
"335281,335281",1,1.0,1.0
"375158,179911",0,0.4814814814814815,0.0
"56228,22253",0,0.4,0.0
"589646,101647",1,1.0,1.0
"859781,100822",0,0.625,1.0
"729828,299198",0,0.45833333333333337,0.0
"518387,975635",0,0.41463414634146345,1.0
"238419,13523",0,0.6086956521739131,1.0
"140080,970181",0,0.6857142857142857,0.0
"311743,512772",1,1.0,1.0
"498157,498157",1,1.0,1.0
"396095,396095",1,1.0,1.0
"91534,721726",0,0.48571428571428577,0.0
"225091,225091",1,1.0,1.0
"319614,900423",0,0.5862068965517242,1.0
"606732,712632",0,0.4814814814814815,1.0
"519360,421844",1,1.0,1.0
"243094,364180",0,0.625,1.0
"966547,274599",0,0.4285714285714286,1.0
"960577,592939",0,0.6666666666666667,1.0
"714473,254485",1,1.0,1.0
"821260,668989",0,0.6153846153846154,0.0
"844820,405628",0,0.43333333333333335,0.0
"582832,588685",0,0.4838709677419355,1.0
"339824,494757",0,0.21739130434782605,0.0
"113430,687845",0,0.3913043478260869,1.0
"616149,482431",0,0.65625,0.0
"387367,387367",1,1.0,1.0
"447332,671922",0,0.44680851063829785,1.0
"986665,243327",0,0.5833333333333333,1.0
"226480,471237",0,0.4137931034482759,1.0
"845179,78419",0,0.5294117647058824,1.0
"232573,905150",0,0.6666666666666667,1.0
"489321,210617",0,0.5833333333333333,0.0
"25143,812493",0,0.3846153846153846,1.0
"350968,589230",0,0.4285714285714286,1.0
"450601,785673",0,0.47619047619047616,1.0
"395937,671213",0,0.5272727272727273,1.0
"128108,241914",0,0.4782608695652174,1.0
"238655,238655",1,1.0,1.0
"468513,468513",1,1.0,1.0
"280470,280470",1,1.0,1.0
"330868,330868",1,1.0,1.0
"670993,218767",0,0.5,0.0
"640932,507621",0,0.44999999999999996,0.0
"973381,520289",1,1.0,1.0
"880382,319988",1,1.0,1.0
"48026,485631",0,0.4,1.0
"184552,526063",0,0.16666666666666663,1.0
"200659,790750",0,0.8333333333333334,1.0
"685428,934930",0,0.43999999999999995,1.0
"784583,181828",0,0.4642857142857143,0.0
"132091,132091",1,1.0,1.0
"574527,574527",1,1.0,1.0
"514790,461883",0,0.3191489361702128,1.0
"695679,695679",1,1.0,1.0
"853652,980952",0,0.5714285714285714,1.0
"663827,663827",1,1.0,1.0
"192941,627251",0,0.46875,1.0
"141019,141019",1,1.0,1.0
"604270,498828",1,1.0,1.0
"531505,163519",1,1.0,1.0
"552974,809814",0,0.7241379310344828,1.0
"104188,104188",1,1.0,1.0
"869865,869865",1,1.0,1.0
"21588,419228",0,0.4347826086956522,0.0
"363643,389798",0,0.5263157894736843,1.0
"933074,13244",0,0.33333333333333337,0.0
"296394,296394",1,1.0,1.0
"565656,565656",1,1.0,1.0
"581785,317134",0,0.6086956521739131,0.0
"904122,904122",1,1.0,1.0
"715846,715846",1,1.0,1.0
"444742,258584",1,1.0,1.0
"539506,314707",0,0.5172413793103448,1.0
"612682,590047",0,0.5666666666666667,1.0
"682338,511078",0,0.36,0.0
"875259,73459",0,0.5757575757575757,0.0
"842496,898248",0,0.45833333333333337,1.0
"239543,225876",0,0.4782608695652174,0.0
"179280,133463",0,0.6666666666666667,1.0
"15713,986060",0,0.8103448275862069,1.0
"522828,980498",0,0.725,1.0
"208001,513260",0,0.4642857142857143,0.0
"557203,601818",0,0.6190476190476191,1.0
"247972,580958",1,1.0,1.0
"488873,722969",0,0.38888888888888884,0.0
"901871,655268",0,0.5652173913043479,0.0
"927504,927504",1,1.0,1.0
"421663,569698",0,0.375,0.0
"296199,885096",0,0.5606060606060606,1.0
"522623,522623",1,1.0,1.0
"770694,592291",0,0.5454545454545454,0.0
"884379,884379",1,1.0,1.0
"88939,234298",0,0.5,1.0
"667151,667151",1,1.0,1.0
"297712,7850",1,1.0,1.0
"834426,779858",0,0.3939393939393939,1.0
"833866,298002",0,0.7894736842105263,0.0
"222548,808502",0,0.6129032258064516,0.0
"110772,110772",1,1.0,1.0
"73215,73215",1,1.0,1.0
"444852,477036",0,0.56,0.0
"334840,334840",1,1.0,1.0
"478188,478188",1,1.0,1.0
"429522,270327",1,1.0,1.0
"524468,524468",1,1.0,1.0
"466998,466998",1,1.0,1.0
"80070,533222",0,0.4,0.0
"275387,51759",0,0.52,1.0
"311828,303238",0,0.6666666666666667,1.0
"261153,807067",0,0.19565217391304346,1.0
"31889,562529",0,0.4482758620689655,0.0
"558837,761831",0,0.5517241379310345,1.0
"970229,789701",0,0.48275862068965514,1.0
"402604,505632",0,0.6590909090909092,1.0
"803599,838056",0,0.625,0.0
"493868,266854",0,0.42307692307692313,1.0
"878610,878610",1,1.0,1.0
"219773,219773",1,1.0,1.0
"858442,356824",1,1.0,1.0
"283560,402604",0,0.7105263157894737,1.0
"407082,407082",1,1.0,1.0
"626447,626447",1,1.0,1.0
"27402,27402",1,1.0,1.0
"574703,58804",0,0.44999999999999996,0.0
"170880,170880",1,1.0,1.0
"7252,7252",1,1.0,1.0
"115514,905166",0,0.5416666666666667,0.0
"817816,881736",0,0.6190476190476191,1.0
"20284,20284",1,1.0,1.0
"896570,714615",0,0.5263157894736843,0.0
"947815,752370",0,0.5,0.0
"554221,807730",0,0.4814814814814815,0.0
"694771,610157",1,1.0,1.0
"805297,972702",0,0.631578947368421,1.0
"729967,729967",1,1.0,1.0
"539699,19882",0,0.5909090909090908,1.0
"30252,30252",1,1.0,1.0
"58930,329557",0,0.36363636363636365,1.0
"653896,896498",0,0.5116279069767442,0.0
"503802,190351",0,0.40740740740740744,0.0
"692477,89563",0,0.625,1.0
"381870,420189",0,0.339622641509434,1.0
"436457,485948",0,0.25,1.0
"497916,436995",0,0.46808510638297873,1.0
"862949,560613",0,0.5161290322580645,0.0
"889703,342121",0,0.4814814814814815,1.0
"978333,231037",0,0.5384615384615384,0.0
"84921,84921",1,1.0,1.0
"66039,114744",0,0.6578947368421053,1.0
"420692,420692",1,1.0,1.0
"463568,932073",0,0.7142857142857143,1.0
"26294,72801",0,0.6296296296296297,1.0
"766827,766827",1,1.0,1.0
"313104,313104",1,1.0,1.0
"321899,321899",1,1.0,1.0
"393504,488765",0,0.45945945945945943,1.0
"395352,586327",0,0.48275862068965514,0.0
"31343,860363",0,0.5384615384615384,1.0
"929413,256347",0,0.4838709677419355,1.0
"6591,6591",1,1.0,1.0
"346220,346220",1,1.0,1.0
"703464,703464",1,1.0,1.0
"401764,970550",0,0.55,1.0
"970744,991528",0,0.4516129032258065,1.0
"751764,803229",0,0.37777777777777777,0.0
"304809,133927",0,0.42553191489361697,0.0
"69143,536673",0,0.6,0.0
"41695,869668",0,0.46153846153846156,1.0
"484053,484053",1,1.0,1.0
"91265,433937",0,0.6190476190476191,0.0
"626536,975541",0,0.4137931034482759,0.0
"525896,525896",1,1.0,1.0
"228218,228218",1,1.0,1.0
"350215,574571",0,0.5217391304347826,0.0
"731728,817474",1,1.0,1.0
"218662,83326",0,0.5588235294117647,0.0
"579438,913165",0,0.4838709677419355,1.0
"224173,145470",0,0.4444444444444444,0.0
"546986,755440",1,1.0,1.0
"754892,932176",1,1.0,1.0
"696269,696269",1,1.0,1.0
"445795,140667",0,0.7647058823529411,0.0
"28821,28821",1,1.0,1.0
"127308,101188",0,0.52,0.0
"6637,936017",0,0.5357142857142857,0.0
"115225,98834",0,0.5909090909090908,0.0
"616997,616997",1,1.0,1.0
"979548,979548",1,1.0,1.0
"675253,840694",0,0.36363636363636365,1.0
"308422,315792",0,0.6666666666666667,1.0
"11498,11498",1,1.0,1.0
"182514,318737",0,0.8297872340425532,1.0
"873422,873422",1,1.0,1.0
"476601,735954",0,0.4782608695652174,0.0
"827572,11840",0,0.375,1.0
"61712,61712",1,1.0,1.0
"538468,163105",1,1.0,1.0
"301059,71287",0,0.5,1.0
"313814,879897",0,0.39473684210526316,1.0
"967359,369277",0,0.1578947368421053,0.0
"65059,350525",0,0.4117647058823529,0.0
"835844,835844",1,1.0,1.0
"358394,572481",1,1.0,1.0
"270709,816257",0,0.6,1.0
"738295,873429",1,1.0,1.0
"384330,80066",0,0.21311475409836067,0.0
"370385,935796",1,1.0,1.0
"882443,342182",0,0.5555555555555556,1.0
"464517,441720",0,0.5,1.0
"95750,39482",0,0.2962962962962963,0.0
"250376,250376",1,1.0,1.0
"297868,2496",0,0.5263157894736843,1.0
"905697,905697",1,1.0,1.0
"23152,23152",1,1.0,1.0
"83820,83820",1,1.0,1.0
"929264,929264",1,1.0,1.0
"684511,806360",0,0.5833333333333333,0.0
"955149,172813",0,0.52,0.0
"920359,920359",1,1.0,1.0
"305071,305071",1,1.0,1.0
"499939,651394",0,0.34883720930232553,0.0
"882220,506092",0,0.6666666666666667,1.0
"781585,872360",0,0.43243243243243246,0.0
"469520,352059",0,0.5555555555555556,1.0
"729840,179983",0,0.5652173913043479,1.0
"125820,194206",0,0.38095238095238093,1.0
"725174,725174",1,1.0,1.0
"137593,440165",0,0.4814814814814815,1.0
"210872,210872",1,1.0,1.0
"738197,969430",0,0.37735849056603776,1.0
"537419,537419",1,1.0,1.0
"342377,996232",0,0.5833333333333333,0.0
"783280,496020",0,0.3939393939393939,1.0
"747898,747898",1,1.0,1.0
"226387,101651",0,0.6,1.0
"658034,611939",0,0.5,1.0
"983499,983499",1,1.0,1.0
"65922,65922",1,1.0,1.0
"225261,542960",0,0.6451612903225806,0.0
"507662,685307",1,1.0,1.0
"384456,175327",1,1.0,1.0
"109004,785212",0,0.5,1.0
"681421,681421",1,1.0,1.0
"521905,521905",1,1.0,1.0
"722879,722879",1,1.0,1.0
"788480,788480",1,1.0,1.0
"649075,344354",0,0.9166666666666666,1.0
"550159,23603",0,0.5909090909090908,0.0
"839373,839373",1,1.0,1.0
"841180,487929",0,0.7380952380952381,1.0
"182442,182442",1,1.0,1.0
"520894,382749",0,0.4347826086956522,1.0
"236335,236335",1,1.0,1.0
"591582,905107",0,0.21666666666666667,1.0
"634773,586267",1,1.0,1.0
"254898,383994",0,0.43333333333333335,1.0
"238612,562966",1,1.0,1.0
"857089,160339",0,0.34375,1.0
"315581,634545",0,0.5853658536585367,1.0
"889816,825867",0,0.3157894736842105,1.0
"347582,347582",1,1.0,1.0
"128993,76449",0,0.5882352941176471,1.0
"704139,729861",0,0.6363636363636364,0.0
"730402,825979",0,0.6086956521739131,1.0
"510465,617177",1,1.0,1.0
"682419,682419",1,1.0,1.0
"518075,165906",1,1.0,1.0
"930076,708376",0,0.5882352941176471,1.0
"522088,424677",0,0.6799999999999999,1.0
"739689,739689",1,1.0,1.0
"922072,124199",0,0.5454545454545454,1.0
"893716,490112",1,1.0,1.0
"330323,448549",0,0.4722222222222222,0.0
"555430,508603",0,0.75,0.0
"848904,523100",0,0.6229508196721312,1.0
"402284,987762",1,1.0,1.0
"947806,947806",1,1.0,1.0
"385831,385831",1,1.0,1.0
"401641,874187",0,0.475,0.0
"884765,884765",1,1.0,1.0
"408458,215633",0,0.5,1.0
