id,Label,sim.title.cal_merge_str_edit_distance,sim.title.sim_lcs.<class 'list'>#3506,sim.venue.sim_equality.<function equality_paper at 0x000001F4700AE828>,sim.year.cal_distinct
"708,2131",0,0.2777777777777778,0.5714285714285714,1,0.0
"2315,998",0,0.49090909090909096,0.4,0,0.0
"872,857",0,0.4897959183673469,0.3333333333333333,1,0.0
"815,1084",0,0.5294117647058824,0.8,1,0.0
"1577,1596",0,0.4390243902439024,0.6666666666666666,0,0.0
"2391,927",0,1.0,1.0,1,1.0
"2129,1225",0,0.5,0.3333333333333333,1,0.0
"1645,334",0,0.96875,1.0,1,0.0
"1033,1649",0,0.2833333333333333,0.25,0,0.0
"1778,1856",1,1.0,1.0,1,1.0
"1481,1194",0,0.23076923076923073,1.0,1,1.0
"94,1609",1,1.0,1.0,1,1.0
"797,589",0,0.5263157894736843,0.3333333333333333,0,0.0
"2108,2019",0,0.375,0.5,1,0.0
"1852,2014",0,0.21126760563380287,0.5,0,0.0
"1086,2184",0,0.6428571428571428,1.0,1,0.0
"921,400",1,1.0,1.0,1,1.0
"251,724",1,1.0,1.0,1,1.0
"1546,1898",0,0.30434782608695654,0.5,0,0.0
"306,839",0,0.4117647058823529,0.3333333333333333,0,0.0
"333,1408",0,0.45238095238095233,0.5,0,0.0
"1088,307",0,0.33333333333333337,0.0,1,1.0
"1637,2272",1,1.0,1.0,1,1.0
"2181,231",1,1.0,1.0,1,1.0
"1174,2044",1,1.0,1.0,1,1.0
"2129,1114",1,1.0,1.0,1,1.0
"2488,287",0,0.48571428571428577,0.3333333333333333,1,0.0
"2582,1305",1,1.0,1.0,1,1.0
"1472,1136",1,1.0,1.0,1,1.0
"2402,1715",0,0.28301886792452835,0.0,1,0.0
"256,963",0,0.288135593220339,0.3333333333333333,1,1.0
"1747,316",0,0.4629629629629629,0.3333333333333333,0,1.0
"2003,1273",0,0.791044776119403,1.0,1,0.0
"1982,2102",1,1.0,1.0,1,1.0
"1250,554",1,1.0,1.0,1,1.0
"1365,480",0,0.5,0.5,1,0.0
"237,1833",0,0.4,0.0,1,0.0
"1365,589",0,0.47457627118644063,0.3333333333333333,0,0.0
"1401,1280",1,1.0,1.0,1,1.0
"909,1048",0,0.3589743589743589,0.3333333333333333,0,0.0
"2588,241",0,0.8611111111111112,1.0,1,1.0
"2062,1217",1,1.0,1.0,1,1.0
"653,564",0,1.0,1.0,1,0.0
"343,2084",0,0.5,0.0,1,0.0
"2160,1614",0,0.5660377358490566,0.75,1,1.0
"478,1211",0,0.36923076923076925,0.5,0,0.0
"1098,1630",0,0.3448275862068966,0.25,1,0.0
"1850,1961",0,0.4482758620689655,0.6666666666666666,0,0.0
"253,1915",0,0.25396825396825395,0.3333333333333333,0,0.0
"2210,2126",0,0.4057971014492754,0.3333333333333333,0,0.0
"1448,420",0,0.23076923076923073,0.0,1,0.0
"19,2119",0,1.0,1.0,1,0.0
"1583,1440",0,0.21739130434782605,0.3333333333333333,1,0.0
"1795,1046",0,0.4716981132075472,0.3333333333333333,1,1.0
"1034,368",0,0.3695652173913043,0.25,0,0.0
"1951,790",0,0.640625,0.25,1,0.0
"917,1238",0,0.35,0.0,0,0.0
"1718,1648",0,0.5405405405405406,0.5,1,1.0
"1576,589",0,0.4328358208955224,0.3333333333333333,0,0.0
"834,2214",0,0.3421052631578947,0.0,0,1.0
"2369,1025",0,0.4477611940298507,0.0,0,0.0
"169,1032",0,0.19277108433734935,0.5,0,0.0
"953,1902",0,0.46808510638297873,0.75,1,1.0
"2346,2087",0,0.3035714285714286,0.0,0,0.0
"245,2269",0,0.2786885245901639,0.2,1,0.0
"2317,646",0,0.39344262295081966,0.3333333333333333,1,0.0
"20,1601",0,0.5405405405405406,0.6,1,0.0
"1706,1046",0,0.49056603773584906,0.25,0,0.0
"775,1189",0,0.5,0.5,0,0.0
"1203,2158",1,1.0,1.0,1,1.0
"1499,2192",0,0.23076923076923073,0.0,0,0.0
"5,955",0,0.42622950819672134,0.25,0,0.0
"2591,765",1,1.0,1.0,1,1.0
"1228,198",0,0.4626865671641791,0.6666666666666666,0,0.0
"252,1609",0,0.4193548387096774,0.6666666666666666,0,0.0
"609,428",1,1.0,1.0,1,1.0
"1748,1430",1,1.0,1.0,1,1.0
"1656,557",1,1.0,1.0,1,1.0
"1557,711",0,0.4769230769230769,0.5,1,0.0
"2008,1983",0,0.4605263157894737,0.4,0,0.0
"234,1762",0,0.4545454545454546,0.3333333333333333,0,0.0
"2084,1619",1,1.0,1.0,1,1.0
"2571,998",0,0.43137254901960786,0.4,1,0.0
"447,342",0,0.5,0.0,0,0.0
"1661,1651",0,0.30434782608695654,0.6666666666666666,1,0.0
"1577,638",0,0.27419354838709675,0.75,0,0.0
"2473,501",0,0.21978021978021978,0.5,1,1.0
"1981,1051",0,0.4222222222222223,0.6,1,1.0
"78,1885",0,0.540983606557377,0.75,1,0.0
"1202,651",0,0.6470588235294117,1.0,1,0.0
"330,456",1,0.9382716049382716,0.9090909090909091,1,1.0
"2081,4",0,0.48,0.5,0,0.0
"1075,118",0,0.49275362318840576,0.6666666666666666,1,1.0
"341,569",0,0.5285714285714286,0.3333333333333333,1,0.0
"1505,2220",0,0.4222222222222223,0.5,1,1.0
"1001,1992",0,0.19117647058823528,0.5,1,0.0
"688,1194",0,0.5263157894736843,0.5,0,0.0
"1798,493",0,0.3125,0.6666666666666666,0,0.0
"2144,2064",0,0.5,1.0,1,0.0
"787,508",1,1.0,1.0,1,1.0
"76,2247",0,0.6951219512195121,1.0,1,0.0
"271,503",0,0.5,0.5,1,0.0
"2541,119",1,1.0,1.0,1,1.0
"2040,1976",0,0.36923076923076925,0.25,1,0.0
"1832,544",0,0.3116883116883117,0.5,1,0.0
"2600,1183",0,0.36363636363636365,0.5,1,0.0
"1933,1999",0,0.475,0.5,0,0.0
"1235,1823",0,0.42500000000000004,0.6666666666666666,1,0.0
"854,1046",0,0.4339622641509434,0.0,1,0.0
"683,886",0,0.4666666666666667,0.6666666666666666,0,0.0
"48,2240",0,0.2615384615384615,0.5,1,0.0
"889,580",0,0.28846153846153844,0.3333333333333333,0,0.0
"2257,661",0,0.95,0.5,1,0.0
"174,965",1,1.0,1.0,1,1.0
"1307,1308",1,1.0,1.0,1,1.0
"2603,1052",0,0.41666666666666663,0.3333333333333333,0,1.0
"1977,544",0,0.22077922077922074,0.25,1,0.0
"955,1992",0,0.3793103448275862,0.5,1,1.0
"1304,1156",0,0.25,0.0,1,0.0
"563,1637",0,0.46808510638297873,0.5,0,0.0
"58,586",0,0.36585365853658536,0.5,0,0.0
"1543,1981",0,0.42105263157894735,0.4,0,0.0
"148,1470",1,1.0,1.0,1,1.0
"872,1057",1,1.0,1.0,1,1.0
"471,2101",0,1.0,1.0,1,0.0
"1799,591",0,0.5076923076923077,0.6666666666666666,0,0.0
"2580,616",1,1.0,1.0,1,1.0
"229,1665",0,0.5454545454545454,0.5,0,1.0
"688,1758",0,0.36,0.5,1,1.0
"1762,158",1,1.0,1.0,1,1.0
"1969,881",1,1.0,1.0,1,1.0
"1655,1048",0,0.23076923076923073,1.0,1,1.0
"312,902",0,0.43999999999999995,0.3333333333333333,1,0.0
"799,1067",0,0.21153846153846156,0.4,0,0.0
"921,1203",0,0.4339622641509434,0.5,0,0.0
"909,171",0,0.48571428571428577,0.25,1,0.0
"2451,539",1,1.0,1.0,1,1.0
"2497,1983",0,0.4363636363636364,0.5,1,0.0
"2281,1599",0,0.3783783783783784,0.5,0,1.0
"2598,1765",0,0.40740740740740744,0.6666666666666666,0,0.0
"2108,1114",0,0.47916666666666663,0.3333333333333333,0,0.0
"372,320",0,0.5925925925925926,0.5,1,0.0
"823,1834",0,0.5217391304347826,0.3333333333333333,0,0.0
"886,1899",1,1.0,1.0,1,1.0
"2043,1737",1,1.0,1.0,1,1.0
"919,1031",0,0.7142857142857143,0.4,0,0.0
"2224,1051",0,0.36,0.4,0,0.0
"1054,1932",0,0.6739130434782609,1.0,0,1.0
"459,372",0,0.40384615384615385,0.6666666666666666,0,0.0
"1570,1026",0,0.3924050632911392,0.75,1,0.0
"2076,2032",1,1.0,1.0,1,1.0
"620,27",0,0.5098039215686274,0.6666666666666666,0,0.0
"1091,588",0,0.4222222222222223,0.75,1,0.0
"25,806",1,1.0,1.0,1,1.0
"86,499",1,0.5333333333333333,1.0,1,1.0
"726,551",0,1.0,1.0,1,0.0
"1340,1228",1,1.0,1.0,1,1.0
"2095,1126",0,0.4,0.5,0,1.0
"546,1874",1,0.9361702127659575,1.0,1,1.0
"1985,1297",0,0.39655172413793105,0.0,0,0.0
"2208,2248",0,0.31707317073170727,1.0,1,0.0
"604,1230",0,0.44999999999999996,0.5,0,1.0
"576,1587",0,0.40384615384615385,0.0,1,0.0
"1689,1458",0,0.22413793103448276,0.6666666666666666,0,0.0
"2421,1511",0,0.359375,0.5,1,0.0
"1445,46",0,0.43999999999999995,0.4,1,0.0
"2592,349",1,1.0,1.0,1,1.0
"283,371",1,1.0,1.0,1,1.0
"1657,1005",1,1.0,1.0,1,1.0
"387,334",0,0.96875,1.0,1,0.0
"279,198",0,0.6417910447761195,0.8,0,0.0
"508,1051",0,0.5641025641025641,0.4,1,0.0
"1596,1460",0,0.4883720930232558,0.5,0,0.0
"1517,1912",0,0.35820895522388063,0.0,1,0.0
"1648,1518",0,0.2222222222222222,0.5,0,1.0
"1815,2261",0,0.40506329113924056,0.5,1,0.0
"201,343",0,0.5,0.0,0,0.0
"370,1946",0,0.38181818181818183,0.4,0,0.0
"1859,1812",0,0.3292682926829268,0.6666666666666666,0,0.0
"384,1521",0,0.32352941176470584,0.25,1,0.0
"2149,695",0,0.4736842105263158,0.3333333333333333,0,0.0
"162,2255",0,0.27450980392156865,0.5,0,0.0
"1669,1511",0,0.19117647058823528,0.25,0,0.0
"317,1787",0,0.3373493975903614,0.6666666666666666,0,1.0
"2188,1471",0,0.5081967213114754,0.0,1,0.0
"289,171",0,0.23404255319148937,0.75,1,0.0
"2250,2123",1,1.0,1.0,1,1.0
"2601,547",0,1.0,1.0,1,0.0
"841,1517",1,0.9850746268656716,0.8571428571428571,1,1.0
"1419,2173",1,1.0,1.0,1,1.0
"2602,1847",0,0.2682926829268293,0.0,1,0.0
"1277,42",1,1.0,1.0,1,1.0
"181,1393",0,0.38,0.5,1,0.0
"972,1225",0,0.52,0.4,0,0.0
"1857,1883",0,0.5,0.3333333333333333,0,0.0
"727,1138",0,0.24193548387096775,0.4,0,0.0
"1799,1035",0,0.375,0.4,0,0.0
"2024,425",1,1.0,1.0,1,1.0
"272,299",0,0.4444444444444444,0.5,0,0.0
"54,696",0,0.3157894736842105,0.25,1,0.0
"240,1583",1,0.6862745098039216,1.0,1,1.0
"722,1710",1,1.0,1.0,1,1.0
"1163,986",0,0.4375,0.5,0,0.0
"2492,1124",1,1.0,1.0,1,1.0
"2088,1987",0,0.26027397260273977,0.6,1,0.0
"892,1419",0,0.42168674698795183,0.3333333333333333,1,0.0
"356,576",0,0.47058823529411764,0.5,1,0.0
"1531,1266",0,0.4,0.0,1,0.0
"1915,2019",0,0.4390243902439024,0.0,1,1.0
"275,626",0,0.27586206896551724,0.3333333333333333,0,0.0
"1541,970",0,0.2558139534883721,1.0,0,0.0
"2601,526",0,0.53125,1.0,1,1.0
"1768,1732",1,1.0,1.0,1,1.0
"1895,262",0,0.3731343283582089,0.4,0,1.0
"1066,2210",1,1.0,1.0,1,1.0
"1458,1202",0,0.3943661971830986,0.4,0,0.0
"2008,1976",0,0.4605263157894737,0.4,0,0.0
"1063,105",1,1.0,1.0,1,1.0
"575,527",1,1.0,1.0,1,1.0
"1671,2152",0,0.3137254901960784,0.3333333333333333,1,0.0
"1771,1912",0,0.4029850746268657,0.5,0,0.0
"2318,685",0,0.5357142857142857,0.5,1,0.0
"726,650",0,0.53125,1.0,1,1.0
"386,598",0,1.0,1.0,1,0.0
"701,1586",0,0.21052631578947367,0.0,0,0.0
"1393,241",1,1.0,1.0,1,1.0
"76,636",0,0.2807017543859649,0.75,1,0.0
"1154,430",1,1.0,1.0,1,1.0
"1671,7",1,1.0,1.0,1,1.0
"907,547",0,1.0,1.0,1,0.0
"293,2127",1,1.0,1.0,1,1.0
"644,2239",0,0.36764705882352944,0.6666666666666666,1,1.0
"1744,817",0,0.5263157894736843,0.3333333333333333,0,0.0
"1116,2239",0,0.24,0.5,1,1.0
"1890,1565",0,0.4390243902439024,0.3333333333333333,0,0.0
"438,1632",0,0.43137254901960786,0.25,1,0.0
"2523,1171",0,0.35051546391752575,0.5,1,0.0
"656,1912",0,0.35820895522388063,0.0,1,0.0
"1835,205",0,0.2777777777777778,0.0,1,0.0
"1788,78",0,0.5869565217391304,0.3333333333333333,0,0.0
"2232,1983",0,0.5272727272727273,0.6666666666666666,1,0.0
"135,1415",0,0.4117647058823529,0.3333333333333333,0,0.0
"137,1203",0,0.5185185185185186,0.5,0,0.0
"19,1548",0,0.23076923076923073,0.5,0,0.0
"153,1442",0,0.46153846153846156,0.3333333333333333,1,0.0
"747,243",0,0.4339622641509434,0.3333333333333333,1,0.0
"973,1236",0,0.48684210526315785,0.5,0,0.0
"1782,470",0,0.41509433962264153,0.25,0,0.0
"1654,450",1,0.7307692307692308,1.0,1,1.0
"300,1496",0,0.5737704918032787,0.2,1,0.0
"69,384",0,0.4666666666666667,0.3333333333333333,0,0.0
"994,1801",0,0.3538461538461538,0.3333333333333333,0,0.0
"144,1961",1,1.0,1.0,1,1.0
"815,1505",0,0.607843137254902,0.6666666666666666,0,0.0
"644,1254",0,0.2676056338028169,0.6666666666666666,1,0.0
"2098,590",0,0.4,0.3333333333333333,0,0.0
"943,1867",0,0.6,0.3333333333333333,1,0.0
"2050,456",0,0.275,0.3333333333333333,1,0.0
"1071,1802",1,1.0,1.0,1,1.0
"1271,38",0,0.55,0.5,0,0.0
"1968,1049",0,0.22666666666666668,0.2,1,0.0
"392,1825",0,0.475,1.0,1,0.0
"2296,2010",0,0.5,0.5,1,0.0
"1701,2101",0,0.6086956521739131,1.0,1,1.0
"1979,1675",0,0.4,0.75,1,0.0
"118,1244",1,1.0,1.0,1,1.0
"1705,1178",0,0.5,0.5,0,1.0
"1107,1884",0,0.41666666666666663,0.6666666666666666,1,0.0
"2448,2171",0,0.5306122448979591,0.6666666666666666,0,0.0
"2421,1213",0,0.5555555555555556,1.0,0,1.0
"2422,1031",0,0.5178571428571428,0.25,0,1.0
"1224,291",0,0.22857142857142854,0.0,0,0.0
"1792,938",1,1.0,1.0,1,1.0
"1763,2159",0,0.36923076923076925,0.5,0,0.0
"509,403",1,1.0,1.0,1,1.0
"356,822",0,0.5272727272727273,0.3333333333333333,1,0.0
"773,863",0,0.49090909090909096,0.5,0,0.0
"1108,1600",0,0.2823529411764706,1.0,0,0.0
"2232,2259",0,0.42307692307692313,0.6666666666666666,0,0.0
"847,955",0,0.3770491803278688,0.3333333333333333,1,0.0
"1586,305",1,1.0,1.0,1,1.0
"2348,1636",1,1.0,1.0,1,1.0
"542,104",0,0.3522727272727273,0.3333333333333333,0,0.0
"2318,1566",0,0.5178571428571428,0.5,1,1.0
"2308,199",0,0.28205128205128205,0.3333333333333333,0,0.0
"549,1331",0,0.30000000000000004,0.3333333333333333,0,1.0
"2148,226",0,1.0,1.0,1,0.0
"209,1178",0,1.0,1.0,1,0.0
"75,719",1,1.0,1.0,1,1.0
"2308,1640",0,0.41025641025641024,0.5,0,0.0
"1564,1521",0,0.4852941176470589,0.4,1,0.0
"727,640",1,1.0,1.0,1,1.0
"644,591",1,1.0,1.0,1,1.0
"287,1650",0,0.37777777777777777,0.3333333333333333,0,0.0
"2519,1741",1,1.0,1.0,1,1.0
"2354,293",0,0.5476190476190477,0.3333333333333333,1,0.0
"2354,2007",0,0.3137254901960784,0.25,1,0.0
"744,1995",0,0.4444444444444444,0.0,0,0.0
"1791,60",1,1.0,1.0,1,1.0
"2464,1399",0,0.5,0.3333333333333333,0,0.0
"1904,548",0,0.46808510638297873,0.5,0,0.0
"318,1242",0,0.196078431372549,0.3333333333333333,0,0.0
"632,200",1,1.0,1.0,1,1.0
"791,658",0,0.25806451612903225,0.3333333333333333,0,0.0
"2494,1205",0,0.6212121212121212,0.6666666666666666,1,0.0
"1469,1873",0,0.5211267605633803,0.3333333333333333,1,0.0
"1610,964",0,0.42000000000000004,0.3333333333333333,1,0.0
"508,1675",0,0.5641025641025641,0.75,0,0.0
"2317,647",0,0.4590163934426229,0.6666666666666666,1,0.0
"1875,2231",0,0.39583333333333337,0.6666666666666666,0,0.0
"1393,1956",0,0.7532467532467533,0.8571428571428571,1,1.0
"490,927",0,1.0,1.0,1,0.0
"786,2001",0,0.34782608695652173,0.3333333333333333,1,0.0
"1182,818",1,1.0,1.0,1,1.0
"1818,1821",0,0.5483870967741935,0.0,1,0.0
"856,48",0,0.3090909090909091,0.3333333333333333,0,1.0
"1346,56",0,0.5,0.5,1,0.0
"2573,961",0,0.4107142857142857,0.6666666666666666,0,0.0
"816,2278",0,0.3666666666666667,0.5,1,0.0
"716,2243",0,0.33333333333333337,0.5,0,0.0
"417,887",1,1.0,1.0,1,1.0
"1090,140",0,0.38888888888888884,0.5,1,0.0
"1058,43",1,1.0,1.0,1,1.0
"1013,259",0,0.2666666666666667,0.3333333333333333,1,0.0
"1028,432",0,0.4117647058823529,0.5,1,0.0
"837,1584",1,1.0,1.0,1,1.0
"1360,754",0,0.36363636363636365,0.25,0,0.0
"1632,1858",1,0.9761904761904762,0.8333333333333334,1,1.0
"1791,1717",0,0.22807017543859653,0.5,1,0.0
"1485,737",1,1.0,1.0,1,1.0
"1985,1976",0,0.49230769230769234,0.4,1,1.0
"1275,1055",0,0.37735849056603776,0.2,0,0.0
"316,689",0,0.5,0.25,0,1.0
"76,236",0,0.368421052631579,0.2,0,0.0
"111,772",0,0.5,0.5,0,0.0
"37,775",0,0.6444444444444444,0.5,1,0.0
"1026,794",1,1.0,1.0,1,1.0
"2486,1885",0,0.21311475409836067,0.75,1,0.0
"1663,1639",0,0.26315789473684215,0.6666666666666666,0,0.0
"162,171",0,0.43243243243243246,0.5,1,0.0
"1481,1622",0,0.41025641025641024,0.3333333333333333,0,0.0
"1015,655",0,0.5,0.6,1,0.0
"135,1162",0,0.4852941176470589,0.5,0,0.0
"131,547",0,0.96875,1.0,1,0.0
"2303,59",1,1.0,1.0,1,1.0
"1655,1898",0,0.5217391304347826,0.6,0,1.0
"823,1715",0,0.25373134328358204,0.6666666666666666,0,1.0
"787,2247",0,0.23170731707317072,0.25,0,0.0
"1683,1341",1,1.0,1.0,1,1.0
"1471,1205",0,0.4301075268817204,0.6666666666666666,1,0.0
"1459,1159",0,0.5535714285714286,0.5,0,0.0
"2273,1026",0,0.4,0.6666666666666666,0,0.0
"542,1571",0,0.43181818181818177,0.75,0,0.0
"1489,889",0,0.4358974358974359,1.0,0,0.0
"1502,1979",0,0.4328358208955224,0.25,1,0.0
"727,782",0,0.375,1.0,0,0.0
"2150,207",0,0.25531914893617025,0.5,1,0.0
"1349,1082",1,1.0,1.0,1,1.0
"1809,1257",0,0.45238095238095233,0.5,0,0.0
"1481,2010",0,0.3076923076923077,0.6666666666666666,0,0.0
"973,346",0,0.4528301886792453,0.5,0,0.0
"343,586",0,0.35,0.0,0,0.0
"1091,518",0,0.5555555555555556,0.6666666666666666,0,0.0
"2341,811",0,0.28985507246376807,0.25,1,0.0
"2183,1419",0,0.45333333333333337,0.4,1,1.0
"1542,1998",0,0.28358208955223885,0.25,1,0.0
"2446,1301",0,0.375,0.0,1,0.0
"2091,899",0,0.4375,0.25,1,0.0
"1702,396",0,0.2325581395348837,0.6666666666666666,1,0.0
"1174,759",0,0.38095238095238093,0.0,1,0.0
"1116,1664",0,0.348314606741573,0.5,0,1.0
"1433,428",0,0.33766233766233766,0.6,0,1.0
"383,1195",0,0.2272727272727273,0.25,1,0.0
"17,1387",0,0.13636363636363635,0.5,0,0.0
"1945,59",0,0.4181818181818182,0.3333333333333333,1,0.0
"712,376",1,1.0,1.0,1,1.0
"147,463",1,1.0,1.0,1,1.0
"2452,590",0,0.5176470588235293,0.5,0,0.0
"349,1914",0,0.5,0.6666666666666666,0,0.0
"1585,748",1,1.0,1.0,1,1.0
"538,1042",1,1.0,1.0,1,1.0
"1512,889",0,0.19999999999999996,0.3333333333333333,1,0.0
"2391,527",0,1.0,1.0,1,0.0
"668,1933",0,0.41975308641975306,0.3333333333333333,1,0.0
"839,1873",0,0.5254237288135593,0.4,0,0.0
"2420,1496",0,0.3035714285714286,0.5,0,0.0
"1481,1667",0,0.23076923076923073,1.0,0,0.0
"2440,1126",1,1.0,1.0,1,1.0
"921,1261",0,0.28260869565217395,0.4,0,0.0
"246,1535",0,0.42307692307692313,0.0,1,1.0
"371,1863",1,1.0,1.0,1,1.0
"1664,2044",0,0.26190476190476186,0.0,0,0.0
"1870,1667",0,0.5121951219512195,0.5,1,0.0
"2571,1422",0,0.4464285714285714,0.25,1,0.0
"2098,400",0,0.296875,0.4,1,0.0
"1287,1812",0,0.3555555555555555,0.3333333333333333,0,0.0
"1077,55",1,1.0,1.0,1,1.0
"2137,2078",0,0.3880597014925373,1.0,0,1.0
"777,542",0,0.5882352941176471,0.5,1,0.0
"2418,230",0,0.3076923076923077,0.5,0,0.0
"1983,2098",1,1.0,1.0,1,1.0
"76,1992",0,0.27586206896551724,0.25,0,1.0
"642,452",1,1.0,1.0,1,1.0
"2194,116",1,1.0,1.0,1,1.0
"2369,1021",0,0.53125,0.5,0,0.0
"681,120",0,0.36923076923076925,0.5,0,0.0
"1872,1113",0,0.8125,0.75,1,0.0
"78,1898",0,0.6521739130434783,0.75,1,0.0
"2085,2014",0,0.3661971830985915,0.6666666666666666,0,0.0
"2296,639",0,0.4901960784313726,0.4,0,0.0
"1505,88",0,0.48888888888888893,0.3333333333333333,1,0.0
"82,1041",0,0.5510204081632653,0.75,1,0.0
"957,343",0,0.6428571428571428,1.0,0,1.0
"2185,1055",0,0.4320987654320988,0.6,1,1.0
"2192,1161",0,0.4464285714285714,0.25,1,0.0
"385,307",0,0.25757575757575757,0.5,1,0.0
"2232,777",0,0.3655913978494624,0.6666666666666666,0,1.0
"690,1898",0,0.4776119402985075,0.6,1,0.0
"2585,1903",1,1.0,1.0,1,1.0
"1302,2194",1,1.0,1.0,1,1.0
"2337,335",0,0.6379310344827587,0.5,0,0.0
"87,455",0,0.6382978723404256,0.6666666666666666,0,1.0
"987,0",0,0.5,0.5,1,0.0
"378,1317",0,0.44285714285714284,0.5,0,0.0
"78,1667",1,1.0,1.0,1,1.0
"792,1222",0,0.3157894736842105,0.75,0,1.0
"2244,2234",1,1.0,1.0,1,1.0
"836,1442",0,0.2028985507246377,0.4,1,0.0
"356,969",0,0.3417721518987342,0.3333333333333333,1,0.0
"225,760",1,1.0,1.0,1,1.0
"162,2019",0,0.24390243902439024,0.5,1,0.0
"644,777",0,0.3978494623655914,0.6666666666666666,1,0.0
"69,346",0,0.6037735849056604,0.5,0,0.0
"2303,269",0,0.2407407407407407,0.3333333333333333,1,0.0
"2294,1376",0,0.4794520547945206,0.3333333333333333,0,0.0
"713,365",0,0.4772727272727273,1.0,0,1.0
"1163,243",0,0.5094339622641509,0.25,1,0.0
"2036,588",0,0.5526315789473684,0.3333333333333333,0,0.0
"1664,1878",0,0.29729729729729726,1.0,0,0.0
"2494,1983",0,0.5178571428571428,0.5,0,0.0
"1395,1958",0,0.43137254901960786,0.25,1,0.0
"1771,1650",0,0.5897435897435898,0.5,0,0.0
"135,2227",0,0.3529411764705882,0.6,0,0.0
"2518,1912",0,0.4626865671641791,0.25,0,0.0
"925,372",0,0.42000000000000004,0.6666666666666666,1,1.0
"286,2078",0,0.475,0.5,1,0.0
"630,1026",0,0.33999999999999997,0.5,1,0.0
"753,879",0,0.28846153846153844,0.3333333333333333,1,0.0
"1471,1976",0,0.3978494623655914,0.4,0,0.0
"1537,204",0,0.3484848484848485,0.3333333333333333,1,0.0
"1717,78",0,0.5833333333333333,0.5,0,0.0
"1376,623",0,0.5135135135135135,0.5,1,0.0
"1545,249",0,0.5161290322580645,0.5,1,1.0
"1183,1456",0,0.4285714285714286,0.0,1,0.0
"734,238",0,0.5,0.3333333333333333,1,0.0
"2065,61",1,1.0,1.0,1,1.0
"2610,1689",1,1.0,1.0,1,1.0
"1887,646",0,0.4375,1.0,1,0.0
"2278,1786",1,1.0,1.0,1,1.0
"1170,1399",0,0.5172413793103448,0.6666666666666666,0,0.0
"2183,2239",0,0.3088235294117647,0.5,1,1.0
"394,1505",0,0.39622641509433965,0.0,1,0.0
"1530,1794",0,0.2465753424657534,0.0,1,0.0
"2474,1924",1,1.0,1.0,1,1.0
"2178,379",0,0.32727272727272727,0.6666666666666666,1,1.0
"1496,1656",0,0.2571428571428571,0.3333333333333333,1,0.0
"2402,2019",0,0.30188679245283023,0.0,1,1.0
"1151,562",0,0.4285714285714286,0.3333333333333333,1,0.0
"2144,1168",0,0.33333333333333337,1.0,0,0.0
"727,207",0,0.4642857142857143,0.25,1,0.0
"2595,945",0,0.3214285714285714,0.75,1,1.0
"1902,2254",0,0.39583333333333337,0.6666666666666666,0,0.0
"286,2266",0,0.35416666666666663,0.0,0,0.0
"753,2107",0,0.28846153846153844,0.3333333333333333,1,0.0
"2530,1761",0,0.13157894736842102,0.3333333333333333,0,0.0
"252,1162",0,0.22580645161290325,0.5,1,0.0
"1753,1318",0,0.46153846153846156,0.3333333333333333,1,0.0
"2320,807",0,0.29268292682926833,0.6,1,0.0
"932,952",0,0.3783783783783784,0.5,0,0.0
"359,924",0,0.53125,1.0,1,0.0
"1540,420",0,0.5192307692307692,0.5,0,0.0
"2009,1718",0,0.23809523809523814,0.0,0,0.0
"1471,346",0,0.4193548387096774,0.5,0,0.0
"2037,1170",0,0.4727272727272728,0.0,0,0.0
"2519,27",0,0.3137254901960784,0.0,1,0.0
"378,2276",1,1.0,1.0,1,1.0
"1658,585",0,0.42307692307692313,0.0,1,0.0
"1032,2098",0,0.3529411764705882,0.6666666666666666,1,0.0
"198,110",0,0.3529411764705882,0.5,0,0.0
"2540,1035",0,0.36363636363636365,0.4,1,0.0
"2150,205",0,0.4444444444444444,0.5,1,0.0
"1029,970",1,1.0,1.0,1,1.0
"2511,2081",0,0.5,0.0,0,1.0
"2355,586",0,0.4545454545454546,0.5,1,0.0
"1308,2075",0,0.33999999999999997,0.0,1,0.0
"807,216",0,0.2597402597402597,0.5,0,0.0
"1260,343",0,0.5,0.0,0,0.0
"2031,1408",0,0.29166666666666663,0.0,1,0.0
"1365,1884",0,0.423728813559322,0.3333333333333333,1,1.0
"1583,2019",0,0.5652173913043479,0.5,0,1.0
"2244,1189",0,0.5,0.5,0,0.0
"921,246",0,0.5660377358490566,0.6666666666666666,1,0.0
"918,1542",0,0.5,0.0,1,0.0
"171,1599",0,0.39583333333333337,1.0,0,0.0
"452,1873",0,0.5232558139534884,0.6666666666666666,1,0.0
"2517,1674",1,1.0,1.0,1,1.0
"1642,2207",0,0.23636363636363633,0.3333333333333333,1,0.0
"1655,1233",0,0.5384615384615384,0.6,1,0.0
"153,2201",0,0.1578947368421053,0.3333333333333333,1,1.0
"2250,901",0,1.0,1.0,1,1.0
"449,949",0,0.41509433962264153,0.6666666666666666,1,0.0
"388,135",0,0.23287671232876717,1.0,0,0.0
"901,2053",1,1.0,1.0,1,1.0
"2091,2152",0,0.4375,0.3333333333333333,1,0.0
"815,539",0,0.5294117647058824,0.8,0,0.0
"239,813",1,1.0,1.0,1,1.0
"304,551",1,1.0,1.0,1,1.0
"2608,553",0,0.27419354838709675,0.4,1,1.0
"814,1102",1,1.0,1.0,1,1.0
"2296,590",0,0.3058823529411765,0.4,0,0.0
